id,type,code,name_km,name_en,districtId
445,ឃុំ,60202,ដំរីស្លាប់,Damrei Slab,51
446,ឃុំ,60203,កំពង់គោ,Kampong Kou,51
447,ឃុំ,60204,កំពង់ស្វាយ,Kampong Svay,51
448,ឃុំ,60205,នីពេជ,Nipech,51
449,ឃុំ,60206,ផាត់សណ្ដាយ,Phat Sanday,51
450,ឃុំ,60207,សាន់គ,San Kor,51
451,ឃុំ,60208,ត្បែង,Tbaeng,51
452,ឃុំ,60209,ត្រពាំងឫស្សី,Trapeang Ruessei,51
453,ឃុំ,60210,ក្ដីដូង,Kdei Doung,51
454,ឃុំ,60211,ព្រៃគុយ,Prey Kuy,51
455,សង្កាត់,60301,ដំរីជាន់ខ្លា,Damrei Choan Khla,52
456,សង្កាត់,60302,កំពង់ធំ,Kampong Thum,52
457,សង្កាត់,60303,កំពង់រទេះ,Kampong Roteh,52
458,សង្កាត់,60304,អូរកន្ធរ,Ou Kanthor,52
459,សង្កាត់,60306,កំពង់ក្របៅ,Kampong Krabau,52
460,សង្កាត់,60308,ព្រៃតាហ៊ូ,Prey Ta Hu,52
461,សង្កាត់,60309,អាចារ្យលាក់,Achar Leak,52
462,សង្កាត់,60310,ស្រយ៉ូវ,Srayov,52
463,ឃុំ,60401,ដូង,Doung,53
464,ឃុំ,60402,ក្រយា,Kraya,53
465,ឃុំ,60403,ផាន់ញើម,Phan Nheum,53
466,ឃុំ,60404,សាគ្រាម,Sakream,53
467,ឃុំ,60405,សាលាវិស័យ,Sala Visai,53
468,ឃុំ,60406,សាមគ្គី,Sameakki,53
469,ឃុំ,60407,ទួលគ្រើល,Tuol Kreul,53
470,ឃុំ,60501,ឈូក,Chhuk,54
471,ឃុំ,60502,គោល,Koul,54
472,ឃុំ,60503,សំបូរណ៍,Sambour,54
473,ឃុំ,60504,ស្រើង,Sraeung,54
474,ឃុំ,60505,តាំងក្រសៅ,Tang Krasau,54
475,ឃុំ,60601,ឈើទាល,Chheu Teal,55
476,ឃុំ,60602,ដងកាំបិត,Dang Kambet,55
477,ឃុំ,60603,ក្លែង,Klaeng,55
478,ឃុំ,60604,មានរិទ្ធ,Mean Rith,55
479,ឃុំ,60605,មានជ័យ,Mean Chey,55
480,ឃុំ,60606,ងន,Ngan,55
481,ឃុំ,60607,សណ្ដាន់,Sandan,55
482,ឃុំ,60608,សុចិត្រ,Sochet,55
483,ឃុំ,60609,ទំរីង,Tum Ring,55
484,ឃុំ,60701,បឹងល្វា,Boeng Lvea,56
485,ឃុំ,60702,ជ្រាប់,Chroab,56
486,ឃុំ,60703,កំពង់ថ្ម,Kampong Thma,56
487,ឃុំ,60704,កកោះ,Kakaoh,56
488,ឃុំ,60705,ក្រយា,Kraya,56
489,ឃុំ,60706,ព្នៅ,Pnov,56
490,ឃុំ,60707,ប្រាសាទ,Prasat,56
491,ឃុំ,60708,តាំងក្រសាំង,Tang Krasang,56
492,ឃុំ,60709,ទីពោ,Ti Pou,56
493,ឃុំ,60710,ត្បូងក្រពើ,Tboung Krapeu,56
494,ឃុំ,60801,បន្ទាយស្ទោង,Banteay Stoung,57
495,ឃុំ,60802,ចំណាក្រោម,Chamna Kraom,57
496,ឃុំ,60803,ចំណាលើ,Chamna Leu,57
497,ឃុំ,60804,កំពង់ចិនជើង,Kampong Chen Cheung,57
498,ឃុំ,60805,កំពង់ចិនត្បូង,Kampong Chen Tboung,57
499,ឃុំ,60806,ម្សាក្រង,Msa Krang,57
500,ឃុំ,60807,ពាមបាង,Peam Bang,57
501,ឃុំ,60808,ពពក,Popok,57
502,ឃុំ,60809,ប្រឡាយ,Pralay,57
503,ឃុំ,60810,ព្រះដំរី,Preah Damrei,57
504,ឃុំ,60811,រុងរឿង,Rung Roeang,57
505,ឃុំ,60812,សំព្រោជ,Samprouch,57
506,ឃុំ,60813,ទ្រា,Trea,57
507,ឃុំ,60901,ពង្រ,Pongro,58
508,ឃុំ,60902,ច្រនាង,Chraneang,58
509,ឃុំ,60903,ជ្រលង,Chrolong,58
510,ឃុំ,60904,ទ្រៀល,Triel,58
511,ឃុំ,60905,សូយោង,Sou Young,58
512,ឃុំ,60906,ស្រឡៅ,Sralau,58
513,ឃុំ,60907,ស្វាយភ្លើង,Svay Phleung,58
514,ឃុំ,60908,អណ្ដូងពោធិ៍,Andoung Pou,58
515,ឃុំ,70101,អង្គភ្នំតូច,Angk Phnum Touch,59
516,ឃុំ,70102,អង្គរជ័យ,Ankor Chey,59
517,ឃុំ,70103,ចំប៉ី,Champei,59
518,ឃុំ,70104,ដំបូកខ្ពស់,Dambouk Khpos,59
519,ឃុំ,70105,ដានគោម,Dan Koum,59
520,ឃុំ,70106,ដើមដូង,Daeum Doung,59
521,ឃុំ,70107,ម្រោម,Mroum,59
522,ឃុំ,70108,ភ្នំកុង,Phnum Kong,59
523,ឃុំ,70109,ប្រភ្នំ,Praphnum,59
524,ឃុំ,70110,សំឡាញ,Samlanh,59
525,ឃុំ,70111,តានី,Tani,59
526,ឃុំ,70201,បន្ទាយមាសខាងកើត,Banteay Meas Khang Kaeut,60
527,ឃុំ,70202,បន្ទាយមាសខាងលិច,Banteay Meas Khang lech,60
528,ឃុំ,70203,ព្រៃទន្លេ,Prey Tonle,60
529,ឃុំ,70204,សំរោងក្រោម,Samraong Kraom,60
530,ឃុំ,70205,សំរោងលើ,Samraong Leu,60
531,ឃុំ,70206,ស្ដេចគង់ខាងជើង,Sdach Kong Khang Cheung,60
532,ឃុំ,70207,ស្ដេចគង់ខាងលិច,Sdach Kong Khang lech,60
533,ឃុំ,70208,ស្ដេចគង់ខាងត្បូង,Sdach Kong Khang Tboung,60
534,ឃុំ,70209,ត្នោតចុងស្រង់,Tnoat Chong Srang,60
535,ឃុំ,70210,ត្រពាំងសាលាខាងកើត,Trapeang Sala Khang Kaeut,60
536,ឃុំ,70211,ត្រពាំងសាលាខាងលិច,Trapeang Sala Khang Lech,60
537,ឃុំ,70212,ទូកមាសខាងកើត,Tuk Meas Khang Kaeut,60
538,ឃុំ,70213,ទូកមាសខាងលិច,Tuk Meas Khang Lech,60
539,ឃុំ,70214,វត្ដអង្គខាងជើង,Voat Angk Khang Cheung,60
540,ឃុំ,70215,វត្ដអង្គខាងត្បូង,Voat Angk Khang Tboung,60
541,ឃុំ,70301,បានៀវ,Baniev,61
542,ឃុំ,70302,តាកែន,Takaen,61
543,ឃុំ,70303,បឹងនិមល,Boeng Nimol,61
544,ឃុំ,70304,ឈូក,Chhuk,61
545,ឃុំ,70305,ដូនយ៉យ,Doun Yay,61
546,ឃុំ,70306,ក្រាំងស្បូវ,Krang Sbov,61
547,ឃុំ,70307,ក្រាំងស្នាយ,Krang Snay,61
548,ឃុំ,70308,ល្បើក,Lbaeuk,61
549,ឃុំ,70309,ត្រពាំងភ្លាំង,Trapeang Phleang,61
550,ឃុំ,70310,មានជ័យ,Mean Chey,61
551,ឃុំ,70311,នារាយណ៍,Neareay,61
552,ឃុំ,70312,សត្វពង,Satv Pong,61
553,ឃុំ,70313,ត្រពាំងបី,Trapeang Bei,61
554,ឃុំ,70314,ត្រមែង,Tramaeng,61
555,ឃុំ,70315,តេជោអភិវឌ្ឍន៍,Dechou Akphivoadth,61
556,ឃុំ,70401,ច្រេស,Chres,62
557,ឃុំ,70402,ជំពូវន្ដ,Chumpu Voan,62
558,ឃុំ,70403,ស្នាយអញ្ជិត,Snay Anhchit,62
559,ឃុំ,70404,ស្រែចែង,Srae Chaeng,62
560,ឃុំ,70405,ស្រែក្នុង,Srae Knong,62
561,ឃុំ,70406,ស្រែសំរោង,Srae Samraong,62
562,ឃុំ,70407,ត្រពាំងរាំង,Trapeang Reang,62
563,ឃុំ,70501,ដំណាក់សុក្រំ,Damnak Sokram,63
564,ឃុំ,70502,ដងទង់,Dang Tong,63
565,ឃុំ,70503,ឃ្ជាយខាងជើង,Khcheay Khang Cheung,63
566,ឃុំ,70504,ខ្ជាយខាងត្បូង,Khcheay Khang Tboung,63
567,ឃុំ,70505,មានរិទ្ធិ,Mean Ritth,63
568,ឃុំ,70506,ស្រែជាខាងជើង,Srae Chea Khang Cheung,63
569,ឃុំ,70507,ស្រែជាខាងត្បូង,Srae Chea Khang Tboung,63
570,ឃុំ,70508,ទទុង,Totung,63
571,ឃុំ,70509,អង្គ រមាស,Angk  Romeas,63
572,ឃុំ,70510,ល្អាង,L'ang,63
573,ឃុំ,70601,បឹងសាលាខាងជើង,Boeng Sala Khang Cheung,64
574,ឃុំ,70602,បឹងសាលាខាងត្បូង,Boeng Sala Khang Tboung,64
575,ឃុំ,70603,ដំណាក់កន្ទួតខាងជើង,Damnak Kantuot Khang Cheung,64
576,ឃុំ,70604,ដំណាក់កន្ទួតខាងត្បូង,Damnak Kantuot Khang Tboung,64
577,ឃុំ,70605,កំពង់ត្រាចខាងកើត,Kampong Trach Khang Kaeut,64
578,ឃុំ,70606,កំពង់ត្រាចខាងលិច,Kampong Trach Khang Lech,64
579,ឃុំ,70607,ប្រាសាទភ្នំខ្យង,Prasat Phnom Khyang,64
580,ឃុំ,70608,ភ្នំប្រាសាទ,Phnom Prasat,64
581,ឃុំ,70609,អង្គសុរភី,Ang Sophy,64
582,ឃុំ,70612,ព្រែកក្រឹស,Preaek Kroes,64
583,ឃុំ,70613,ឫស្សីស្រុកខាងកើត,Ruessei Srok Khang Kaeut,64
584,ឃុំ,70614,ឫស្សីស្រុកខាងលិច,Ruessei Srok Khang Lech,64
585,ឃុំ,70615,ស្វាយទងខាងជើង,Svay Tong Khang Cheung,64
586,ឃុំ,70616,ស្វាយទងខាងត្បូង,Svay Tong Khang Tboung,64
587,ឃុំ,70701,បឹងទូក,Boeng Tuk,65
588,ឃុំ,70702,ជុំគ្រៀល,Chum Kriel,65
589,ឃុំ,70703,កំពង់ក្រែង,Kampong Kraeng,65
590,ឃុំ,70704,កំពង់សំរោង,Kampong Samraong,65
591,ឃុំ,70705,កណ្ដោល,Kandaol,65
592,ឃុំ,70707,កោះតូច,Kaoh Touch,65
593,ឃុំ,70708,កូនសត្វ,Koun Satv,65
594,ឃុំ,70709,ម៉ាក់ប្រាង្គ,Makprang,65
595,ឃុំ,70711,ព្រែកត្នោត,Preaek Tnoat,65
596,ឃុំ,70712,ព្រៃឃ្មុំ,Prey Khmum,65
597,ឃុំ,70713,ព្រៃថ្នង,Prey Thnang,65
598,ឃុំ,70715,ស្ទឹងកែវ,Stueng Kaev,65
599,ឃុំ,70716,ថ្មី,Thmei,65
600,ឃុំ,70717,ត្រពាំងព្រីង,Trapeang Pring,65
601,ឃុំ,70718,ត្រពាំងសង្កែ,Trapeang Sangkae,65
602,ឃុំ,70719,ត្រពាំងធំ,Trapeang Thum,65
603,សង្កាត់,70801,កំពង់កណ្ដាល,Kampong Kandal,66
604,សង្កាត់,70802,ក្រាំងអំពិល,Krang Ampil,66
605,សង្កាត់,70803,កំពង់បាយ,Kampong Bay,66
606,សង្កាត់,70804,អណ្ដូងខ្មែរ,Andoung Khmer,66
607,សង្កាត់,70805,ត្រើយកោះ,Traeuy Kaoh,66
608,ឃុំ,80101,អំពៅព្រៃ,Ampov Prey,67
609,ឃុំ,80102,អន្លង់រមៀត,Anlong Romiet,67
610,ឃុំ,80103,បារគូ,Barku,67
611,ឃុំ,80104,បឹងខ្យាង,Boeng Khyang,67
612,ឃុំ,80105,ជើងកើប,Cheung Kaeub,67
613,ឃុំ,80106,ដើមឫស,Daeum Rues,67
614,ឃុំ,80107,កណ្ដោក,Kandaok,67
615,ឃុំ,80108,ថ្មី,Thmei,67
616,ឃុំ,80109,គោកត្រប់,Kouk Trab,67
617,ឃុំ,80113,ព្រះពុទ្ធ,Preah Putth,67
618,ឃុំ,80115,ព្រែករកា,Preaek Roka,67
619,ឃុំ,80116,ព្រែកស្លែង,Preaek Slaeng,67
620,ឃុំ,80117,រកា,Roka,67
621,ឃុំ,80118,រលាំងកែន,Roleang Kaen,67
622,ឃុំ,80122,សៀមរាប,Siem Reab,67
623,ឃុំ,80125,ត្បែង,Tbaeng,67
624,ឃុំ,80127,ត្រពាំងវែង,Trapeang Veaeng,67
625,ឃុំ,80128,ទ្រា,Trea,67
626,ឃុំ,80201,បន្ទាយដែក,Banteay Daek,68
627,ឃុំ,80202,ឈើទាល,Chheu Teal,68
628,ឃុំ,80203,ដីឥដ្ឋ,Dei Edth,68
629,ឃុំ,80204,កំពង់ស្វាយ,Kampong Svay,68
630,ឃុំ,80206,គគីរ,Kokir,68
631,ឃុំ,80207,គគីរធំ,Kokir Thum,68
632,ឃុំ,80208,ភូមិធំ,Phum Thum,68
633,ឃុំ,80211,សំរោងធំ,Samraong Thum,68
634,ឃុំ,80301,បាក់ដាវ,Bak Dav,69
635,ឃុំ,80302,ជ័យធំ,Chey Thum,69
636,ឃុំ,80303,កំពង់ចំលង,Kampong Chamlang,69
637,ឃុំ,80304,កោះចូរ៉ាម,Kaoh Chouram,69
638,ឃុំ,80305,កោះឧកញ៉ាតី,Kaoh Oknha Tei,69
639,ឃុំ,80306,ព្រះប្រសប់,Preah Prasab,69
640,ឃុំ,80307,ព្រែកអំពិល,Preaek Ampil,69
641,ឃុំ,80308,ព្រែកលួង,Preaek Luong,69
642,ឃុំ,80309,ព្រែកតាកូវ,Preaek Ta kov,69
643,ឃុំ,80310,ព្រែកតាមាក់,Preaek Ta Meak,69
644,ឃុំ,80311,ពុកឫស្សី,Puk Ruessei,69
645,ឃុំ,80312,រកាជន្លឹង,Roka Chonlueng,69
646,ឃុំ,80313,សន្លុង,Sanlung,69
647,ឃុំ,80314,ស៊ីធរ,Sithor,69
648,ឃុំ,80315,ស្វាយជ្រំ,Svay Chrum,69
649,ឃុំ,80316,ស្វាយរមៀត,Svay Romiet,69
650,ឃុំ,80317,តាឯក,Ta Aek,69
651,ឃុំ,80318,វិហារសួគ៌,Vihear Suork,69
652,ឃុំ,80401,ឈើខ្មៅ,Chheu Kmau,70
653,ឃុំ,80402,ជ្រោយតាកែវ,Chrouy Ta Kaev,70
654,ឃុំ,80403,កំពង់កុង,Kampong Kong,70
655,ឃុំ,80404,កោះធំ ‹ក›,Kaoh Thum Ka,70
656,ឃុំ,80405,កោះធំ ‹ខ›,Kaoh Thum Kha,70
657,ឃុំ,80407,លើកដែក,Leuk Daek,70
658,ឃុំ,80408,ពោធិ៍បាន,Pouthi Ban,70
659,ឃុំ,80409,ព្រែកជ្រៃ,Prea​ek Chrey,70
660,ឃុំ,80410,ព្រែកស្ដី,Preaek Sdei,70
661,ឃុំ,80411,ព្រែកថ្មី,Preaek Thmei,70
662,ឃុំ,80412,សំពៅពូន,Sampeou Poun,70
663,ឃុំ,80501,កំពង់ភ្នំ,Kampong Phnum,71
664,ឃុំ,80502,ក្អមសំណរ,K'am Samnar,71
665,ឃុំ,80503,ខ្ពបអាទាវ,Khpob Ateav,71
666,ឃុំ,80504,ពាមរាំង,Peam Reang,71
667,ឃុំ,80505,ព្រែកដាច់,Preaek Dach,71
668,ឃុំ,80506,ព្រែកទន្លាប់,Preaek Tonloab,71
669,ឃុំ,80507,សណ្ដារ,Sandar,71
670,ឃុំ,80601,អរិយក្សត្រ,Akreiy Ksatr,72
671,ឃុំ,80602,បារុង,Barong,72
672,ឃុំ,80603,បឹងគ្រំ,Boeng Krum,72
673,ឃុំ,80604,កោះកែវ,Kaoh Kaev,72
674,ឃុំ,80605,កោះរះ,Kaoh Reah,72
675,ឃុំ,80606,ល្វាសរ,Lvea Sar,72
676,ឃុំ,80607,ពាមឧកញ៉ាអុង,Peam Oknha Ong,72
677,ឃុំ,80608,ភូមិធំ,Phum Thum,72
678,ឃុំ,80609,ព្រែកក្មេង,Preaek Kmeng,72
679,ឃុំ,80610,ព្រែករៃ,Preaek Rey,72
680,ឃុំ,80611,ព្រែកឫស្សី,Preaek Ruessei,72
681,ឃុំ,80612,សំបួរ,Sambuor,72
682,ឃុំ,80613,សារិកាកែវ,Sarikakaev,72
683,ឃុំ,80614,ថ្មគរ,Thma Kor,72
684,ឃុំ,80615,ទឹកឃ្លាំង,Tuek Khleang,72
685,ឃុំ,80703,ព្រែកអញ្ចាញ,Preaek Anhchanh,73
686,ឃុំ,80704,ព្រែកដំបង,Preaek Dambang,73
687,ឃុំ,80707,រកាកោង ទី ១,Roka Kong Ti Muoy,73
688,ឃុំ,80708,រកាកោង ទី ២,Roka Kong Ti Pir,73
689,ឃុំ,80709,ឫស្សីជ្រោយ,Ruessei Chrouy,73
690,ឃុំ,80710,សំបួរមាស,Sambuor Meas,73
691,ឃុំ,80711,ស្វាយអំពារ,Svay Ampear,73
692,ឃុំ,80801,បែកចាន,Baek Chan,74
693,ឃុំ,80803,ឆក់ឈើនាង,Chhak Chheu Neang,74
694,ឃុំ,80804,ដំណាក់អំពិល,Damnak Ampil,74
695,ឃុំ,80807,ក្រាំងម្កាក់,Krang Mkak,74
696,ឃុំ,80808,លំហាច,Lumhach,74
697,ឃុំ,80809,ម្កាក់,Mkak,74
698,ឃុំ,80811,ពើក,Peuk,74
699,ឃុំ,80813,ព្រៃពួច,Prey Puoch,74
700,ឃុំ,80814,សំរោងលើ,Samraong Leu,74
701,ឃុំ,80816,ទួលព្រេជ,Tuol Prech,74
702,ឃុំ,80901,ឈ្វាំង,Chhveang,75
703,ឃុំ,80902,ជ្រៃលាស់,Chrey Loas,75
704,ឃុំ,80903,កំពង់ហ្លួង,Kampong Luong,75
705,ឃុំ,80904,កំពង់អុស,Kampong Os,75
706,ឃុំ,80905,កោះចិន,Kaoh Chen,75
707,ឃុំ,80906,ភ្នំបាត,Phnum Bat,75
708,ឃុំ,80907,ពញាឮ,Ponhea Lueu,75
709,ឃុំ,80910,ព្រែកតាទែន,Preaek Ta Teaen,75
710,ឃុំ,80911,ផ្សារដែក,Phsar Daek,75
711,ឃុំ,80913,ទំនប់ធំ,Tumnob Thum,75
712,ឃុំ,80914,វិហារហ្លួង,Vihear Luong,75
713,ឃុំ,81001,ខ្ពប,Khpob,76
714,ឃុំ,81003,កោះខែល,Kaoh Khael,76
715,ឃុំ,81004,កោះខ្សាច់ទន្លា,Kaoh Khsach Tonlea,76
716,ឃុំ,81005,ក្រាំងយ៉ូវ,Krang Yov,76
717,ឃុំ,81006,ប្រាសាទ,Prasat,76
718,ឃុំ,81007,ព្រែកអំបិល,Preaek Ambel,76
719,ឃុំ,81008,ព្រែកគយ,Preaek Koy,76
720,ឃុំ,81010,ស្អាងភ្នំ,S'ang Phnum,76
721,ឃុំ,81012,ស្វាយប្រទាល,Svay Prateal,76
722,ឃុំ,81014,តាលន់,Ta Lon,76
723,ឃុំ,81015,ត្រើយស្លា,Traeuy Sla,76
724,ឃុំ,81016,ទឹកវិល,Tuek Vil,76
725,សង្កាត់,81101,តាក្ដុល,Ta Kdol,77
726,សង្កាត់,81102,ព្រែកឫស្សី,Prek Ruessey,77
727,សង្កាត់,81103,ដើមមៀន,Doeum Mien,77
728,សង្កាត់,81104,តាខ្មៅ,Ta Khmao,77
729,សង្កាត់,81105,ព្រែកហូរ,Prek Ho,77
730,សង្កាត់,81106,កំពង់សំណាញ់,Kampong Samnanh,77
731,សង្កាត់,81107,ស្វាយរលំ,Svay Rolum,77
732,សង្កាត់,81108,កោះអន្លង់ចិន,Kaoh Anlong Chen,77
733,សង្កាត់,81109,សិត្បូ,Setbou,77
734,សង្កាត់,81110,រកាខ្ពស់,Roka Khpos,77
735,ឃុំ,90101,អណ្ដូងទឹក,Andoung Tuek,78
736,ឃុំ,90102,កណ្ដោល,Kandaol,78
737,ឃុំ,90103,តានូន,Ta Noun,78
738,ឃុំ,90104,ថ្មស,Thma Sa,78
739,ឃុំ,90201,កោះស្ដេច,Kaoh Sdach,79
740,ឃុំ,90202,ភ្ញីមាស,Phnhi Meas,79
741,ឃុំ,90203,ព្រែកខ្សាច់,Preaek Khsach,79
742,ឃុំ,90301,ជ្រោយប្រស់,Chrouy Pras,80
743,ឃុំ,90302,កោះកាពិ,Kaoh Kapi,80
744,ឃុំ,90303,តាតៃក្រោម,Ta Tai Kraom,80
745,ឃុំ,90304,ត្រពាំងរូង,Trapeang Rung,80
746,សង្កាត់,90401,ស្មាច់មានជ័យ,Smach Mean Chey,81
747,សង្កាត់,90402,ដងទង់,Dang Tong,81
748,សង្កាត់,90403,ស្ទឹងវែង,Stueng Veaeng,81
749,ឃុំ,90501,ប៉ាក់ខ្លង,Pak Khlang,82
750,ឃុំ,90502,ពាមក្រសោប,Peam Krasaob,82
751,ឃុំ,90503,ទួលគគីរ,Tuol Kokir,82
752,ឃុំ,90601,បឹងព្រាវ,Boeng Preav,83
753,ឃុំ,90602,ជី ខ ក្រោម,Chi Kha Kraom,83
754,ឃុំ,90603,ជី ខ លើ,Chi kha Leu,83
755,ឃុំ,90604,ជ្រោយស្វាយ,Chrouy Svay,83
756,ឃុំ,90605,ដងពែង,Dang Peaeng,83
757,ឃុំ,90606,ស្រែអំបិល,Srae Ambel,83
758,ឃុំ,90701,តាទៃលើ,Ta Tey Leu,84
759,ឃុំ,90702,ប្រឡាយ,Pralay,84
760,ឃុំ,90703,ជំនាប់,Chumnoab,84
761,ឃុំ,90704,ឫស្សីជ្រុំ,Ruessei Chrum,84
762,ឃុំ,90705,ជីផាត,Chi Phat,84
763,ឃុំ,90706,ថ្មដូនពៅ,Thma Doun Pov,84
764,ឃុំ,100101,ឆ្លូង,Chhloung,85
765,ឃុំ,100102,ដំរីផុង,Damrei Phong,85
766,ឃុំ,100103,ហាន់ជ័យ,Han Chey,85
767,ឃុំ,100104,កំពង់ដំរី,Kampong Damrei,85
768,ឃុំ,100105,កញ្ជរ,Kanhchor,85
769,ឃុំ,100106,ខ្សាច់អណ្ដែត,Khsach Andeth,85
770,ឃុំ,100107,ពង្រ,Pongro,85
771,ឃុំ,100108,ព្រែកសាម៉ាន់,Preaek Saman,85
772,សង្កាត់,100207,កោះទ្រង់,Kaoh Trong,86
773,សង្កាត់,100208,ក្រគរ,Krakor,86
774,សង្កាត់,100209,ក្រចេះ,Kracheh,86
775,សង្កាត់,100210,អូរឫស្សី,Ou Ruessei,86
776,សង្កាត់,100211,រកាកណ្ដាល,Roka Kandal,86
777,ឃុំ,100301,ចំបក់,Chambâk,87
778,ឃុំ,100302,ជ្រោយបន្ទាយ,Chrouy Banteay,87
779,ឃុំ,100303,កំពង់គរ,Kampong Kor,87
780,ឃុំ,100304,កោះតាស៊ុយ,Koh Ta Suy,87
781,ឃុំ,100305,ព្រែកប្រសព្វ,Preaek Prasab,87
782,ឃុំ,100306,ឫស្សីកែវ,Russey Keo,87
783,ឃុំ,100307,សោប,Saob,87
784,ឃុំ,100308,តាម៉ៅ,Ta Mao,87
785,ឃុំ,100401,បឹងចារ,Boeng Char,88
786,ឃុំ,100402,កំពង់ចាម,Kampong Cham,88
787,ឃុំ,100403,ក្បាលដំរី,Kbal Damrei,88
788,ឃុំ,100404,កោះខ្ញែរ,Kaoh Khnhaer,88
789,ឃុំ,100405,អូរគ្រៀង,Ou Krieng,88
790,ឃុំ,100406,រលួសមានជ័យ,Roluos Mean Chey,88
791,ឃុំ,100407,សំបូរ,Sambour,88
792,ឃុំ,100408,សណ្ដាន់,Sandan,88
793,ឃុំ,100409,ស្រែជិះ,Srae Chis,88
794,ឃុំ,100410,វឌ្ឍនៈ,Voadthonak,88
795,ឃុំ,100501,ឃ្សឹម,Khsuem,89
796,ឃុំ,100502,ពីរធ្នូ,Pir Thnu,89
797,ឃុំ,100503,ស្នួល,Snuol,89
798,ឃុំ,100504,ស្រែចារ,Srae Char,89
799,ឃុំ,100505,ស្វាយជ្រះ,Svay Chreah,89
800,ឃុំ,100506,គ្រញូងសែនជ័យ,Kronhoung Saen Chey,89
801,ឃុំ,100601,បុសលាវ,Bos Leav,90
802,ឃុំ,100602,ចង្ក្រង់,Changkrang,90
803,ឃុំ,100603,ដារ,Dar,90
804,ឃុំ,100604,កន្ទួត,Kantuot,90
805,ឃុំ,100605,គោលាប់,Kou Loab,90
806,ឃុំ,100606,កោះច្រែង,Kaoh Chraeng,90
807,ឃុំ,100607,សំបុក,Sambok,90
808,ឃុំ,100608,ថ្មអណ្ដើក,Thma Andaeuk,90
809,ឃុំ,100609,ថ្មគ្រែ,Thma Kreae,90
810,ឃុំ,100610,ថ្មី,Thmei,90
811,ឃុំ,110101,ចុងផ្លាស់,Chong Phlah,91
812,ឃុំ,110102,មេម៉ង់,Memang,91
813,ឃុំ,110103,ស្រែឈូក,Srae Chhuk,91
814,ឃុំ,110104,ស្រែខ្ទុម,Srae Khtum,91
815,ឃុំ,110105,ស្រែព្រះ,Srae Preah,91
816,ឃុំ,110201,ណងឃីលិក,Nang Khi Lik,92
817,ឃុំ,110202,អ បួនលើ,A Buon Leu,92
818,ឃុំ,110203,រយ៉,Roya,92
819,ឃុំ,110204,សុខសាន្ដ,Sokh Sant,92
820,ឃុំ,110205,ស្រែហ៊ុយ,Srae Huy,92
821,ឃុំ,110206,ស្រែសង្គម,Srae Sangkum,92
822,ឃុំ,110301,ដាក់ដាំ,Dak Dam,93
823,ឃុំ,110302,សែនមនោរម្យ,Saen Monourom,93
824,ឃុំ,110401,ក្រង់តេះ,Krang Teh,94
825,ឃុំ,110402,ពូជ្រៃ,Pu Chrey,94
826,ឃុំ,110403,ស្រែអំពូម,Srae Ampum,94
827,ឃុំ,110404,ប៊ូស្រា,Bu Sra,94
828,សង្កាត់,110501,មនោរម្យ,Monourom,95
829,សង្កាត់,110502,សុខដុម,Sokh Dom,95
830,សង្កាត់,110503,ស្ពានមានជ័យ,Spean Mean Chey,95
831,សង្កាត់,110504,រមនា,Romonea,95
832,សង្កាត់,120101,ទន្លេបាសាក់,Tonle Basak,96
833,សង្កាត់,120109,ទួលទំពូងទី ២,Tuol Tumpung Ti Pir,96
834,សង្កាត់,120110,ទួលទំពូងទី ១,Tuol Tumpung Ti Muoy,96
835,សង្កាត់,120111,បឹងត្របែក,Boeng Trabaek,96
836,សង្កាត់,120112,ផ្សារដើមថ្កូវ,Phsar Daeum Thkov,96
837,សង្កាត់,120201,ផ្សារថ្មីទី ១,Phsar Thmei Ti Muoy,97
838,សង្កាត់,120202,ផ្សារថ្មីទី ២,Phsar Thmei Ti Pir,97
839,សង្កាត់,120203,ផ្សារថ្មីទី ៣,Phsar Thmei Ti Bei,97
840,សង្កាត់,120204,បឹងរាំង,Boeng Reang,97
841,សង្កាត់,120205,ផ្សារកណ្ដាលទី១,Phsar Kandal Ti Muoy,97
842,សង្កាត់,120206,ផ្សារកណ្ដាលទី២,Phsar Kandal Ti Pir,97
843,សង្កាត់,120207,ចតុមុខ,Chakto Mukh,97
844,សង្កាត់,120208,ជ័យជំនះ,Chey Chummeah,97
845,សង្កាត់,120209,ផ្សារចាស់,Phsar Chas,97
846,សង្កាត់,120210,ស្រះចក,Srah Chak,97
847,សង្កាត់,120211,វត្ដភ្នំ,Voat Phnum,97
848,សង្កាត់,120301,អូរឫស្សីទី ១,Ou Ruessei Ti Muoy,98
849,សង្កាត់,120302,អូរឫស្សីទី ២,Ou Ruessei Ti Pir,98
850,សង្កាត់,120303,អូរឫស្សីទី ៣,Ou Ruessei Ti Bei,98
851,សង្កាត់,120304,អូរឫស្សីទី ៤,Ou Ruessei Ti Buon,98
852,សង្កាត់,120305,មនោរម្យ,Monourom,98
853,សង្កាត់,120306,មិត្ដភាព,Mittapheap,98
854,សង្កាត់,120307,វាលវង់,Veal Vong,98
855,សង្កាត់,120308,បឹងព្រលឹត,Boeng Proluet,98
856,សង្កាត់,120401,ផ្សារដេប៉ូទី ១,Phsar Depou Ti Muoy,99
857,សង្កាត់,120402,ផ្សារដេប៉ូទី ២,Phsar Depou Ti Pir,99
858,សង្កាត់,120403,ផ្សារដេប៉ូទី ៣,Phsar Depou Ti Bei,99
