id,type,code,name_km,name_en,communesId
13181,ភូមិ,22020205,ពោធិថ្មី,Pou Thmei,1552
13182,ភូមិ,22020206,ប្រាសាទបី,Prasat Bei,1552
13183,ភូមិ,22020207,វល្លិយាវ,Voa Yeav,1552
13184,ភូមិ,22020208,ពោធិចាស់,Pou Chas,1552
13185,ភូមិ,22020210,រង្សី,Reangsei,1552
13186,ភូមិ,22020211,គោកកី,Kouk Kei,1552
13187,ភូមិ,22020212,គោកកំប៉ុល,Kouk Kampol,1552
13188,ភូមិ,22020213,គោកកប្បាស,Kouk Kabbas,1552
13189,ភូមិ,22020214,កន្ទុយជូន,Kantuy Chun,1552
13190,ភូមិ,22020215,អូររំដួល,Ou Rumduol,1552
13191,ភូមិ,22020216,រស្មីសូភី,Reaksmei Souphi,1552
13192,ភូមិ,22020217,សំរោងទាប,Samraong Teab,1552
13193,ភូមិ,22020218,តាម៉ា,Ta Ma,1552
13194,ភូមិ,22020219,ទំនប់ចាស់,Tumnob Chas,1552
13195,ភូមិ,22020220,យាយទេព,Yeay Tep,1552
13196,ភូមិ,22020221,ត្រពាំងស្វាយ,Trapaeng Svay,1552
13197,ភូមិ,22020222,ពោធិ៍សែនជ័យ,Pur Sen Chey,1552
13198,ភូមិ,22020223,ម៉ាលីស្រោង,Maly Stroang,1552
13199,ភូមិ,22020224,ក្រឡសែនជ័យ,Kralor Sen Chey,1552
13200,ភូមិ,22020301,គោកខ្ពស់,Kouk Khpos,1553
13201,ភូមិ,22020302,ប្រីយ៍,Prei,1553
13202,ភូមិ,22020303,គាប,Keab,1553
13203,ភូមិ,22020304,ឈើស្លាប់,Chheu Slab,1553
13204,ភូមិ,22020305,ទន្លេស,Tonle Sa,1553
13205,ភូមិ,22020306,ថ្នល់,Thnal,1553
13206,ភូមិ,22020307,មនោរម្យ,Monorum,1553
13207,ភូមិ,22020308,ប្រាសាទអូរទង,Prasat Ou Tong,1553
13208,ភូមិ,22020309,ព្រៃទទឹង,Prey Totueng,1553
13209,ភូមិ,22020310,ស្រះស្រង់,Srah Srang,1553
13210,ភូមិ,22020311,បុស្សធំ,Bos Thom,1553
13211,ភូមិ,22020312,សែនមនោរម្យ១,Saen Monorom 1,1553
13212,ភូមិ,22020313,សែនមនោរម្យ២,Saen Monorom 2,1553
13213,ភូមិ,22020401,សឹង្ហ,Soengh,1554
13214,ភូមិ,22020402,ស៊ីលៀម,Siliem,1554
13215,ភូមិ,22020403,គោកមន,Kouk Mon,1554
13216,ភូមិ,22020404,រនាមធំ,Roneam Thum,1554
13217,ភូមិ,22020405,សាលារ៉ាង,Sala Rang,1554
13218,ភូមិ,22020406,កញ្រ្ជៀប,Kanhchrieb,1554
13219,ភូមិ,22020407,គោកស្វាយ,Kouk Svay,1554
13220,ភូមិ,22020408,គូរ,Kur,1554
13221,ភូមិ,22020409,ព្រៃវែង,Prey Veaeng,1554
13222,ភូមិ,22020410,សិទ្ធិសេរី,Sith Serei,1554
13223,ភូមិ,22020411,តានេស,Ta Nes,1554
13224,ភូមិ,22020412,ត្រពាំងអំពិល,Trapeang Ampil,1554
13225,ភូមិ,22020413,ថ្នល់បត់,Thnal Bat,1554
13226,ភូមិ,22020414,ថ្នល់ដាច់,Thnal Dach,1554
13227,ភូមិ,22020415,គោកសង្គើច,Kouk Sangkaeuch,1554
13228,ភូមិ,22020416,តាហាំ,Ta Ham,1554
13229,ភូមិ,22020417,រំចេក,Rumchek,1554
13230,ភូមិ,22020418,ថ្មដូន,Thma Doun,1554
13231,ភូមិ,22020419,តាមាន់សែនជ័យ,Tamoan Saenchey,1554
13232,ភូមិ,22030101,ជើងទៀន,Cheung Tien,1555
13233,ភូមិ,22030102,ស្រែប្រាំង,Srae Prang,1555
13234,ភូមិ,22030103,គោកពង្រ,Kouk Pongro,1555
13235,ភូមិ,22030104,តាណូក,Ta Nouk,1555
13236,ភូមិ,22030105,គោកត្រាង,Kouk Trang,1555
13237,ភូមិ,22030106,ឆ្កែស្រែង,Chhkae Sraeng,1555
13238,ភូមិ,22030107,គោករាំង,Kouk Reang,1555
13239,ភូមិ,22030201,ចុងកាល់,Chong Kal,1556
13240,ភូមិ,22030202,គោកវត្ដ,Kouk Voat,1556
13241,ភូមិ,22030203,ក,Ka,1556
13242,ភូមិ,22030204,ព្រៃធំ,Prey Thum,1556
13243,ភូមិ,22030205,ឈក,Chhork,1556
13244,ភូមិ,22030206,ស្រម៉,Srama,1556
13245,ភូមិ,22030207,បន្ទាយចាស់,Banteay Chas,1556
13246,ភូមិ,22030208,អាតោ,Ah Toa,1556
13247,ភូមិ,22030209,បាត់ថ្កៅ,Bat Thkao,1556
13248,ភូមិ,22030210,បន្ទាយថ្មី,Banteay Thmey,1556
13249,ភូមិ,22030301,ខ្នារ,Khnar,1557
13250,ភូមិ,22030302,ឈូក,Chhuk,1557
13251,ភូមិ,22030304,គោកស្ពាន,Kouk Spean,1557
13252,ភូមិ,22030305,គោល,Koul,1557
13253,ភូមិ,22030306,ចេកក្បូរ,Chek Kbour,1557
13254,ភូមិ,22030307,គោកសំរេច,Kouk Samrech,1557
13255,ភូមិ,22030308,គោកធ្នង់,Kouk Thnong,1557
13256,ភូមិ,22030309,រលំវែង,Rolum Veaeng,1557
13257,ភូមិ,22030310,គោកបន្ទាត់បោះ,Kouk Bantoat Baoh,1557
13258,ភូមិ,22030311,គោកធំ,Kouk Thom,1557
13259,ភូមិ,22030401,ពង្រ,Pongro,1558
13260,ភូមិ,22030402,អំពិល,Ampil,1558
13261,ភូមិ,22030403,តាប៉ែន,Ta Paen,1558
13262,ភូមិ,22030404,កណ្តោលដុំ,Kandaol Dom,1558
13263,ភូមិ,22030405,បន្ទាយជ័រ,Banteay Choar,1558
13264,ភូមិ,22030406,ស្រះកែវ,Srah Kaev,1558
13265,ភូមិ,22030407,គោកសង្កែ,Kouk Sangkae,1558
13266,ភូមិ,22030408,ព្រៃនគរ,Prey Nokor,1558
13267,ភូមិ,22040101,បន្សាយរាក់,Bansay Reak,1559
13268,ភូមិ,22040102,កំណប់,Kamnab,1559
13269,ភូមិ,22040103,រំដួលវាសនា,Rumduol Veasna,1559
13270,ភូមិ,22040104,សំបួរមាស,Sambuor Meas,1559
13271,ភូមិ,22040105,ត្នោត,Tnaot,1559
13272,ភូមិ,22040106,កសិ-ទេពពោធិវង្ស,Kakse-Tepporthivong,1559
13273,ភូមិ,22040107,ខ្នាចឫស្សី,Khnach  Ruessei,1559
13274,ភូមិ,22040108,ត្រពាំងម្អមសែនជ័យ,Trapeang Maom Saen Chey,1559
13275,ភូមិ,22040201,បុស្បូវ,Bos Sbov,1560
13276,ភូមិ,22040202,ក្រសាំង,Krasang,1560
13277,ភូមិ,22040203,ភ្លង់ចាស់,Phlong Chas,1560
13278,ភូមិ,22040204,អូរព្រាល,Ou Preal,1560
13279,ភូមិ,22040205,ត្របែក,Trabaek,1560
13280,ភូមិ,22040206,ប្រាសាទ,Prasat,1560
13281,ភូមិ,22040207,ពងទឹក,Pong Tuek,1560
13282,ភូមិ,22040208,ភ្លង់ថ្មី,Phlong Thmei,1560
13283,ភូមិ,22040301,ខ្ទុំ,Khtum,1561
13284,ភូមិ,22040302,តាម៉ាន,Ta Man,1561
13285,ភូមិ,22040303,ថ្នល់បត់,Thnal Bat,1561
13286,ភូមិ,22040304,អន្លង់វែង,Anlong Veaeng,1561
13287,ភូមិ,22040305,ត្រពាំងវែង,Trapeang Veaeng,1561
13288,ភូមិ,22040306,ថ្មី,Thmei,1561
13289,ភូមិ,22040307,ត្រពាំងស្លែង,Trapeang Slaeng,1561
13290,ភូមិ,22040308,គោកប្រាសាទ,Kouk Prasat,1561
13291,ភូមិ,22040309,ក្ដុល,Kdol,1561
13292,ភូមិ,22040310,គីរីវ័័ន្ដ,Kirivoant,1561
13293,ភូមិ,22040311,ចំប៉ាសុខ,Champa Sokh,1561
13294,ភូមិ,22040312,ផ្អុង,Ph'ong,1561
13295,ភូមិ,22040314,កូនក្រៀល,Koun Kriel,1561
13296,ភូមិ,22040315,ឈើក្រំ,Chheu Kram,1561
13297,ភូមិ,22040316,អូរពក,Ou Pok,1561
13298,ភូមិ,22040317,ដងទង់,Dorng Tong,1561
13299,ភូមិ,22040318,រំដួលជើងភ្នំ,Romdoul Cheungphnom,1561
13300,ភូមិ,22040319,ឈូកមាស,Chhouk meas,1561
13301,ភូមិ,22040320,គោកឈូក,Kouk Chhuk,1561
13302,ភូមិ,22040321,គោកភ្លុក,Kouk Phluk,1561
13303,ភូមិ,22040322,ត្រពាំងទូង,Trapeang Toung,1561
13304,ភូមិ,22040323,គោកអម្ពិល,Kouk Ampil,1561
13305,ភូមិ,22040324,អូរឫស្សី,Ou Ruessei,1561
13306,ភូមិ,22040325,ស្រះព្រិច,Sras Prich,1561
13307,ភូមិ,22040326,ជ្រឹងខាងកើត,Chrueng Khang Kaeut,1561
13308,ភូមិ,22040327,ជ្រឹងខាងលិច,Chrueng Khang Lech,1561
13309,ភូមិ,22040328,បុស្ស,Boss,1561
13310,ភូមិ,22040329,គោកចាន់រី,Kouk Chanry,1561
13311,ភូមិ,22040330,សំរោងសែនជ័យ១,Samroang Saenchey 1,1561
13312,ភូមិ,22040331,សំរោងសែនជ័យ២,Samroang Saenchey 2,1561
13313,ភូមិ,22040401,ដូនកែន,Doun Kaen,1562
13314,ភូមិ,22040402,អូរឫស្សី,Ou Ruessei,1562
13315,ភូមិ,22040403,ពុល,Pul,1562
13316,ភូមិ,22040404,ឈូក,Chhuk,1562
13317,ភូមិ,22040405,អូរក្រវ៉ាន់,Ou Kravan,1562
13318,ភូមិ,22040406,ភ្នៀត,Phniet,1562
13319,ភូមិ,22040407,សំរោង,Samraong,1562
13320,ភូមិ,22040408,កណ្ដែក,Kandaek,1562
13321,ភូមិ,22040409,គោកចំបក់,Kouk Chambak,1562
13322,ភូមិ,22040410,គោកច្រេស,Kouk Chres,1562
13323,ភូមិ,22040411,គោកគរ,Kouk Kor,1562
13324,ភូមិ,22040412,គោករំដួល,Kouk Rumduol,1562
13325,ភូមិ,22040413,ឆ្អើប,Chh'aeub,1562
13326,ភូមិ,22040414,អូរកន្សែង,Ou Kansaeng,1562
13327,ភូមិ,22040415,កូនដំរី,Koun Damrei,1562
13328,ភូមិ,22040416,បាក់នឹម,Bak Nuem,1562
13329,ភូមិ,22040417,បុរីរដ្ឋបាល,Borei Rothbal,1562
13330,ភូមិ,22040418,ដូនកែវសែនជ័យ,Doun Keosenchey ,1562
13331,ភូមិ,22040501,អភិវឌ្ឍន៍,Akphivodth,1563
13332,ភូមិ,22040502,ចំការចេក,Chamkar Chek,1563
13333,ភូមិ,22040503,ដើមជ្រៃ,Derm Chrey,1563
13334,ភូមិ,22040504,គីរីមង្គល,Kiri Mongkol,1563
13335,ភូមិ,22040505,រួតចំប៉ី,Ruot Champei,1563
13336,ភូមិ,22040506,អូរស្មាច់,Ou Smach,1563
13337,ភូមិ,22040507,ស្រះទឹក,Sras Teuk,1563
13338,ភូមិ,22040508,អូរខ្លាឃ្មុំ,Ou Khla khmum,1563
13339,ភូមិ,22050101,មានជ័យ,Mean Chey,1564
13340,ភូមិ,22050102,សុខសិរី,Sokh Serei,1564
13341,ភូមិ,22050103,សំបូរ,Sambour,1564
13342,ភូមិ,22050104,ស្រែល្អ,Srae L'a,1564
13343,ភូមិ,22050105,ទួលប្រសើរ,Tuol Prasaeur,1564
13344,ភូមិ,22050106,ត្រពាំងប្រិយ៍,Trapeang Prey,1564
13345,ភូមិ,22050201,ច្រោក,Chraok,1565
13346,ភូមិ,22050202,អូរជីក,Ou Chik,1565
13347,ភូមិ,22050203,ផ្អាវ,Ph'av,1565
13348,ភូមិ,22050204,ឫស្សី,Ruessei,1565
13349,ភូមិ,22050206,ថ្កូវ,Thkov,1565
13350,ភូមិ,22050207,ផ្តៀកជ្រុំ,Phdeak Chrum,1565
13351,ភូមិ,22050208,អូរបេង,Ou Beng,1565
13352,ភូមិ,22050209,ថ្នល់កែង,Thnol Keng,1565
13353,ភូមិ,22050210,ពពេល,Por Pel,1565
13354,ភូមិ,22050211,ខ្នងទួលមានជ័យ,Knong Tuol Mean Chey,1565
13355,ភូមិ,22050212,តាម៉ូតមានជ័យ,Ta Mod Mean Chey,1565
13356,ភូមិ,22050213,ពពេលសែនជ័យ,Popel Saenchey,1565
13357,ភូមិ,22050301,ឈើទាលជ្រុំ,Chheu Teal Chrum,1566
13358,ភូមិ,22050302,អូរល្ហុង,Ou Lhong,1566
13359,ភូមិ,22050303,អូរស្វាយ,Ou svay,1566
13360,ភូមិ,22050304,ពាមក្នុង,Peam Knong,1566
13361,ភូមិ,22050306,តាសំ,Ta Sam,1566
13362,ភូមិ,22050307,សែនសំ,Sen Sam,1566
13363,ភូមិ,22050308,ទំនប់អភិវឌ្ឍន៍,Toumnoub Akphivorth,1566
13364,ភូមិ,22050402,បន្ទាយចាស់,Banteay Chas,1567
13365,ភូមិ,22050404,អូររំដួល,Ou Rumduol,1567
13366,ភូមិ,22050405,ព្រះប្រឡាយ,Preah Pralay,1567
13367,ភូមិ,22050406,ត្រាំប៉ោង,Tram Paong,1567
13368,ភូមិ,22050407,ត្រាំចាន,Tram Chan,1567
13369,ភូមិ,22050408,ត្រាំប៉ោងខាងត្បូង,Tram Paong Khang Tboung,1567
13370,ភូមិ,22050409,ប្រាសាទក្រហមសែនជ័យ,Prasat Krohom Saenchey,1567
13371,ភូមិ,22050504,សែនសុខ,Saen Sokh,1568
13372,ភូមិ,22050505,ទំនប់ដាច់,Tumnob Dach,1568
13373,ភូមិ,22050506,ទួលពង្រ,Tuol Pongro,1568
13374,ភូមិ,22050507,ទួលចារ,Tuol Char,1568
13375,ភូមិ,22050508,ទួលប្រាសាទ,Tuol Prasat,1568
13376,ភូមិ,22050509,ជ័យនិវត្ដន៍,Chey Nivoat,1568
13377,ភូមិ,22050601,ឈូកស,Chhuk Sa,1569
13378,ភូមិ,22050602,អូរក្រូច,Ou Krouch,1569
13379,ភូមិ,22050603,ព្រៃស្អាក,Prey S'ak,1569
13380,ភូមិ,22050604,ស្រះជ្រៃ,Srah Chrey,1569
13381,ភូមិ,22050605,ទំនប់ថ្មី,Tumnob Thmei,1569
13382,ភូមិ,22050606,ទួលតាសេក,Tuol Ta Sek,1569
13383,ភូមិ,22050607,ត្រពាំងប្រាសាទ,Trapeang Prasat,1569
13384,ភូមិ,22050608,ថ្នល់កែង,Thnal Kaeng,1569
13385,ភូមិ,22050609,អូរសោម,O Saom,1569
13386,ភូមិ,22050610,ស្រែកណ្តាល,Sre Korndal,1569
13387,ភូមិ,22050611,ពានមាស,Pean Meas,1569
13388,ភូមិ,22050612,អូរត្រាច,Ou Trach,1569
13389,ភូមិ,22050613,ស្រែក្រសាំង,Sre Krorsang,1569
13390,ភូមិ,22050614,អូររំដេង,Ou Romdeng,1569
13391,ភូមិ,22050615,តេជោអភិវឌ្ឍន៌,De Chor Akpiwat,1569
13392,ភូមិ,23010101,អំពេង,Ampeng,1570
13393,ភូមិ,23010102,ទួលសាងាំ,Tuol Sangam,1570
13394,ភូមិ,23010103,កោះសោម,Kaoh Saom,1570
13395,ភូមិ,23010104,អង្កោល,Angkaol,1570
13396,ភូមិ,23010301,អូរដូង,Ou Doung,1571
13397,ភូមិ,23010302,ព្រៃតាកុយ,Prey Ta Koy,1571
13398,ភូមិ,23010303,ភ្នំលាវ,Phnum Leav,1571
13399,ភូមិ,23010304,រនេស,Rones,1571
13400,ភូមិ,23010305,ចំការបី,Chamkar Bei,1571
13401,ភូមិ,23010306,ចំការចេក,Chamka Chek,1571
13402,ភូមិ,23010307,អន្ទង់ស,Antung Sar,1571
13403,ភូមិ,23020101,កែប,Kaeb,1572
13404,ភូមិ,23020102,កែវក្រសាំង,Kaev Krasang,1572
13405,ភូមិ,23020201,ដំណាក់ចង្អើរ,Damnak Chang'aeur,1573
13406,ភូមិ,23020202,កំពង់ត្រឡាច,Kampong Tralach,1573
13407,ភូមិ,23020203,ថ្មី,Thmei,1573
13408,ភូមិ,23020301,អូរក្រសា,Ou Krasar,1574
13409,ភូមិ,23020302,ដំណាក់ចំបក់,Damnak Chambak,1574
13410,ភូមិ,24010101,ប៉ាហ៊ីត្បូង,Pahi Tboung,1575
13411,ភូមិ,24010102,អូរតាពុកលើ,Ou Ta Puk Leu,1575
13412,ភូមិ,24010103,អូរតាប្រាង,Ou Ta Prang,1575
13413,ភូមិ,24010104,សួនអំពៅលិច,Suon Ampov Lech,1575
13414,ភូមិ,24010105,សួនអំំពៅកើត,Suon Ampov kaeut,1575
13415,ភូមិ,24010106,វត្ដ,Voat,1575
13416,ភូមិ,24010107,ទឹកថ្លា,Tuek Thla,1575
13417,ភូមិ,24010108,តាង៉ែនលើ,Ta Ngaen Leu,1575
13418,ភូមិ,24010109,បឌិននៀវ,Badin Niev,1575
13419,ភូមិ,24010110,ទួលខៀវ,Tuol Khiev,1575
13420,ភូមិ,24010111,ប៉ាហ៊ីជើង,Pahi Cheung,1575
13421,ភូមិ,24010112,ពេជ្យគិរី,Pech Kiri,1575
13422,ភូមិ,24010113,ទឹកផុស,Teok Phos,1575
13423,ភូមិ,24010201,ខ្លុង,Khlong,1576
13424,ភូមិ,24010202,កូនភ្នំ,Koun Phnum,1576
13425,ភូមិ,24010203,អូរតាវ៉ៅ,Ou Ta Vau,1576
13426,ភូមិ,24010204,ក្បាលព្រលាន,Kbal Pralean,1576
13427,ភូមិ,24010205,ដីក្រហម,Dei Kraham,1576
13428,ភូមិ,24010206,អូរប្រើស,Ou Preus,1576
13429,ភូមិ,24010207,ក្រចាប់,Krachab,1576
13430,ភូមិ,24010208,អូរខ្ទីង,Ou Kting,1576
13431,ភូមិ,24010209,ព្រៃមង្គល,Prey Mongkul,1576
13432,ភូមិ,24010210,ប៉ាងរលឹម,Pang Rolem,1576
13433,ភូមិ,24010301,ទួលល្វា,Tuol Lvea,1577
13434,ភូមិ,24010302,ចំការកាហ្វេ,Chamkar Kaphe,1577
13435,ភូមិ,24010303,អូរច្រាកណ្ដាល,Ou Chra Kandal,1577
13436,ភូមិ,24010304,អូរច្រាកើត,Ou Chra Kaeut,1577
13437,ភូមិ,24010305,អូរច្រាលើ,Ou Chra Leu,1577
13438,ភូមិ,24010306,អូរតាពុកក្រោម,Ou Ta Puk Kraom,1577
13439,ភូមិ,24010307,អូរពឺត,Ou Peut,1577
13440,ភូមិ,24010308,ទួលស្រឡៅ,Tuol Sralau,1577
13441,ភូមិ,24010309,ទួលនិមិត្ដ,Tuol Nimitt,1577
13442,ភូមិ,24010310,ថ្មី,Thmei,1577
13443,ភូមិ,24010311,វាលវង់,Veal Vong,1577
13444,ភូមិ,24010401,អូរច្រារលិច,Ou Chra Lech,1578
13445,ភូមិ,24010402,អូរស្ងួត,Ou Snguot,1578
13446,ភូមិ,24010403,រោងចក្រ,Roungchak,1578
13447,ភូមិ,24010404,បរយ៉ាខា,Bar Yakha,1578
13448,ភូមិ,24010405,បរតាំងស៊ូ,Bar Tangsu,1578
13449,ភូមិ,24010406,បរហ៊ុយខ្មែរជើង,Bar Huy Khmer Cheung,1578
13450,ភូមិ,24010407,បរហ៊ុយខ្មែរត្បូង,Bar Huy Khmer Tboung,1578
13451,ភូមិ,24020102,ភ្នំស្ពង់,Phnum Spong,1579
13452,ភូមិ,24020103,វាល,Veal,1579
13453,ភូមិ,24020104,ទួល,Tuol,1579
13454,ភូមិ,24020105,លាវ,Leav,1579
13455,ភូមិ,24020106,ភ្នំកុយ,Phnum Koy,1579
13456,ភូមិ,24020108,កោះកែវ,Kaoh Kaev,1579
13457,ភូមិ,24020109,ស្រែអន្ទាក់,Srae Anteak,1579
13458,ភូមិ,24020113,អូរឬស្សីក្រោម,Ou Ruessei Kraom,1579
13459,ភូមិ,24020204,ថ្នល់បត់,Thnal Bat,1580
13460,ភូមិ,24020205,ស្ទឹងត្រង់,Stueng Trang,1580
13461,ភូមិ,24020207,ភ្នំក្រិញ,Phnum Krenh,1580
13462,ភូមិ,24020208,អូរកន្ឋៀងវ៉ា,Ou Kanthieng Va,1580
13463,ភូមិ,24020209,បាយសី,Bay Sei,1580
13464,ភូមិ,24020210,ភ្នំព្រាល,Phnum Preal,1580
13465,ភូមិ,24020211,ដីស្អិត,Dei S'et,1580
13466,ភូមិ,24020212,អូរដូនតាក្រោម,Ou Dounta Kraom,1580
13467,ភូមិ,24020213,ព្រៃសន្ទះ,Prey Santeah,1580
13468,ភូមិ,24020214,អូរដូនតាលើ,Ou Dounta Leu,1580
13469,ភូមិ,24020215,ផ្ទះស្បូវ,Phteah Sbov,1580
13470,ភូមិ,24020216,ទំនប់,Tumnob,1580
13471,ភូមិ,24020217,កូនដំរី,Koun Damrei,1580
13472,ភូមិ,24020218,ទួលខ្ពស់,Tuol Khpos,1580
13473,ភូមិ,24020219,ដីសថ្មី,Dei Sa Thmei,1580
13474,ភូមិ,24020220,អន្លង់រក្សា,Anlong Reaksar,1580
13475,ភូមិ,24020301,ក្ងោក,Kngaok,1581
13476,ភូមិ,24020302,តាង៉ែនក្រោម,Ta Ngaen Kraom,1581
13477,ភូមិ,24020303,អូរបេង,Ou Beng,1581
13478,ភូមិ,24020304,បុសស្អំ,Bos S'am,1581
13479,ភូមិ,24020305,ដូង,Doung,1581
13480,ភូមិ,24020306,ស្ទឹងកាច់,Stueng Kach,1581
13481,ភូមិ,24020307,បឹងព្រលិត,Boeng Prolit,1581
13482,ភូមិ,24020308,ស្លា,Sla,1581
13483,ភូមិ,24020309,រថក្រោះឆេះ,Rathkraoh Chheh,1581
13484,ភូមិ,24020310,ទឹកចេញ,Tuek Chenh,1581
13485,ភូមិ,24020311,អូររអិល,Ou Ro'el,1581
13486,ភូមិ,24020312,ផ្សារព្រំ,Phsar Prum,1581
13487,ភូមិ,24020313,អូរឈើក្រំ,Ou Chheu Kram,1581
13488,ភូមិ,24020314,ស្រង់មានជ័យ,Srong Meanchey,1581
13489,ភូមិ,24020315,អណ្តូងថ្ម,Andoung Thmar,1581
13490,ភូមិ,24020316,ផ្សារព្រំជើង,Phsar Prum Choeung,1581
13491,ភូមិ,24020401,ថ្នល់ទទឹង,Thnal Totueng,1582
13492,ភូមិ,24020402,កូនភ្នំ,Koun Phnum,1582
13493,ភូមិ,24020403,ថ្នល់កែង,Thnal Kaeng,1582
13494,ភូមិ,24020404,បឹងត្រកួន,Boeng Trakuon,1582
13495,ភូមិ,24020405,អូរឫស្សីលើ,Ou Ruessei Leu,1582
13496,ភូមិ,24020406,អូរអណ្ដូង,Ou Andoung,1582
13497,ភូមិ,24020407,អូរទឹកភ្លាវ,Ou Teuk Pleav,1582
13498,ភូមិ,24020408,អូរចិតប្រាំ,Ou Chet Pram,1582
13499,ភូមិ,24020409,ស្រះពីរ,Sras Pir,1582
13500,ភូមិ,25010101,គោកស្រឡៅ,Kouk Sralau,1583
13501,ភូមិ,25010102,តារាម,Ta Ream,1583
13502,ភូមិ,25010103,តាមាឃចាស់,Ta Meakh Chas,1583
13503,ភូមិ,25010104,តាមាឃថ្មី,Ta Meakh Thmei,1583
13504,ភូមិ,25010105,ជាចកើត,Cheach Kaeut,1583
13505,ភូមិ,25010106,ជាចជើង,Cheach Cheung,1583
13506,ភូមិ,25010107,ជាចធំ,Cheach Thum,1583
13507,ភូមិ,25010108,ត្រពាំងជ្រៃ,Trapeang Chrey,1583
13508,ភូមិ,25010109,កូនត្រុំ,Koun Trom,1583
13509,ភូមិ,25010110,ចារស្ទឹងតាថុក,Char Stueng Ta Thok,1583
13510,ភូមិ,25010111,ចារធំ,Char Thum,1583
13511,ភូមិ,25010112,ចារស្វាយប៉ាក់,Char Svay Pak,1583
13512,ភូមិ,25010113,ពន្លាក,Ponleak,1583
13513,ភូមិ,25010201,តំបែរ,Dambae,1584
13514,ភូមិ,25010202,ជ្រៃភ្លូក,Chrey Phluk,1584
13515,ភូមិ,25010203,កកោះ,Kakaoh,1584
13516,ភូមិ,25010204,ត្រពាំងឫស្សី,Trapeang Ruessei,1584
13517,ភូមិ,25010205,ខ្ជាយ,Khcheay,1584
13518,ភូមិ,25010206,ស្វាយពពាល,Svay Popeal,1584
13519,ភូមិ,25010207,ថ្នល់,Thnal,1584
13520,ភូមិ,25010208,ជ័យសម្បត្ដិ,Chey Sambatt,1584
13521,ភូមិ,25010209,សញ្ជ័យសែន,Sach Chey Sen,1584
13522,ភូមិ,25010210,ត្រពាំងរំដួល,Trapaeng Rumdul,1584
13523,ភូមិ,25010301,ស៊ងឃ្វាង,Sorng Khveang,1585
13524,ភូមិ,25010302,គោកចារ,Kouk Char,1585
13525,ភូមិ,25010303,ត្រពាំងស្រង៉ែ,Trapeang Srangae,1585
13526,ភូមិ,25010304,គោកស្រុក,Kouk Srok,1585
13527,ភូមិ,25010305,ឈើទាលជ្រុំ,Chheu Teal Chrum,1585
13528,ភូមិ,25010306,ត្រពាំងឫស្សី,Trapeang Ruessei,1585
13529,ភូមិ,25010307,វាលអណ្ដើក,Veal Andaeuk,1585
13530,ភូមិ,25010308,ត្រពាំងឈូក,Trapeang Chhuk,1585
13531,ភូមិ,25010309,ដូនមាស,Doun Meas,1585
13532,ភូមិ,25010401,ខ្នុរ,Khnor,1586
13533,ភូមិ,25010402,ពង្រ,Pongro,1586
13534,ភូមិ,25010403,ចំបក់,Chambak,1586
13535,ភូមិ,25010404,នាងទើត,Neang Teut,1586
13536,ភូមិ,25010405,សង្គម,Sangkum,1586
13537,ភូមិ,25010501,កំពង់រាំង,Kampong Reang,1587
13538,ភូមិ,25010502,វាលតូច,Veal Touch,1587
13539,ភូមិ,25010503,ស្វាយកាំបិត,Svay Kambet,1587
13540,ភូមិ,25010504,ក្រសាំង,Krasang,1587
13541,ភូមិ,25010505,សំព័រ,Sampoar,1587
13542,ភូមិ,25010506,អណ្ដូងល្ងៀង,Andoung Lngieng,1587
13543,ភូមិ,25010507,តាកែវ,Ta Kaev,1587
13544,ភូមិ,25010508,ទួលប្រោះ,Tuol Praoh,1587
13545,ភូមិ,25010509,ជីធាង,Chi Theang,1587
13546,ភូមិ,25010510,ឈូងតាសៅ,Chhung Ta Sau,1587
13547,ភូមិ,25010511,ស្រែខ្សាច់,Srae Khsach,1587
13548,ភូមិ,25010512,សេដាសែនជ័យ,Seda Sen Chey,1587
13549,ភូមិ,25010513,រពាក់ ១,Rum Peak 1,1587
13550,ភូមិ,25010514,រពាក់ ២,Rum Peak 2,1587
13551,ភូមិ,25010515,រពាក់ ៣,Rum Peak 3,1587
13552,ភូមិ,25010516,ខ្នាចជុំ,Khnach Chum,1587
13553,ភូមិ,25010517,ដង្ហា,Dangha,1587
13554,ភូមិ,25010518,អណ្តូងចំបក់,Andoung Cham Bok,1587
13555,ភូមិ,25010519,សែនជុំ,Sen Chum,1587
13556,ភូមិ,25010520,សែនចម្រើន,Sen Chamroeun,1587
13557,ភូមិ,25010521,បេងថ្មី,Beng Thmei,1587
13558,ភូមិ,25010522,ព្រែកជ័រ,Praek Chor,1587
13559,ភូមិ,25010523,ថ្នល់កែង,Tnoal Kaeng,1587
13560,ភូមិ,25010524,អណ្តូងពេជ្រ,Andoung Pech,1587
13561,ភូមិ,25010601,បង្ហើខ្លែង,Banghaeu Khlaeng,1588
13562,ភូមិ,25010602,ស្រែកក់,Srae Kak,1588
13563,ភូមិ,25010603,ចំបក់,Chambak,1588
13564,ភូមិ,25010604,ប្រឡោះ,Pralaoh,1588
13565,ភូមិ,25010605,ត្រពាំងព្រីង,Trapeang Pring,1588
13566,ភូមិ,25010606,កំប្រើស,Kampraeus,1588
13567,ភូមិ,25010607,ស្រែប្រាំង,Srae Prang,1588
13568,ភូមិ,25010608,បុស្នោរ,Bos Snaor,1588
